380.0	3.0	13.11854839	-1.99096537
380.0	4.0	12.53306675	-0.76413965
390.0	3.0	13.14243984	-2.27966166
390.0	4.0	12.56116772	-1.04018831
400.0	5.0	7.06557846	8.48749256
400.0	6.0	8.10557842	8.88749313
400.0	7.0	12.32590961	3.41912889
410.0	5.0	7.07473803	8.49117851
410.0	6.0	8.11473751	8.89117908
410.0	7.0	12.31411934	3.45124435
420.0	5.0	7.06859779	8.50452328
420.0	6.0	8.10859776	8.90452385
420.0	7.0	12.31406784	3.48500061
430.0	5.0	7.06047201	8.5298996
430.0	6.0	8.10047245	8.92990017
430.0	7.0	12.31775188	3.54233885
440.0	5.0	7.05879831	8.5294342
440.0	6.0	8.09879875	8.92943478
440.0	7.0	12.31447029	3.54513407
450.0	5.0	7.04135084	8.54450512
450.0	6.0	8.08191013	8.94428062
450.0	7.0	12.28843689	3.56025839
460.0	5.0	7.04585075	8.53617954
460.0	6.0	8.08627796	8.93642902
460.0	7.0	12.29364872	3.53343892
470.0	5.0	7.04495525	8.54102898
470.0	6.0	8.08551121	8.94013691
470.0	7.0	12.28967857	3.51748347
480.0	5.0	7.04964018	8.53834152
480.0	6.0	8.08957195	8.94021606
480.0	7.0	12.30317307	3.49402976
490.0	5.0	7.04963684	8.53837776
490.0	6.0	8.08901978	8.94036198
490.0	7.0	12.305233	3.4803369
500.0	5.0	7.05030107	8.53942013
500.0	6.0	8.09002113	8.95462704
500.0	7.0	12.31041431	3.47838449
510.0	5.0	7.05427027	8.53351688
510.0	6.0	8.09851074	8.94792175
510.0	7.0	12.31726074	3.46426725
520.0	5.0	7.06739187	8.52481651
520.0	6.0	8.10049152	8.94806576
520.0	7.0	12.32930946	3.4589982
530.0	5.0	7.06774378	8.5116539
530.0	6.0	8.09435272	8.95121193
530.0	7.0	12.31875038	3.46457839
540.0	5.0	7.07174397	8.47126675
540.0	6.0	8.08571625	8.94825935
540.0	7.0	12.31505394	3.45287728
550.0	5.0	7.06695652	8.4332037
550.0	6.0	8.07815075	8.96354961
550.0	7.0	12.30084991	3.46427894
560.0	5.0	7.09367275	8.31804848
560.0	6.0	8.09406853	8.94000816
560.0	7.0	12.33220673	3.39061427
570.0	5.0	7.11686277	8.21889496
570.0	6.0	8.08608055	8.94530869
570.0	7.0	12.34485817	3.340832
580.0	5.0	7.14189672	8.09609699
580.0	6.0	8.09097195	8.92096519
580.0	7.0	12.36598396	3.24888897
590.0	5.0	7.15385294	7.99563169
590.0	6.0	8.10064888	8.91479969
590.0	7.0	12.375	3.17501593
600.0	8.0	7.04967976	8.44684315
600.0	9.0	8.08967972	8.84684372
600.0	10.0	12.39537811	3.23937917
610.0	8.0	7.05191469	8.44412327
610.0	9.0	8.09191513	8.84412384
610.0	10.0	12.38278103	3.25059128
620.0	8.0	7.03745222	8.46352768
620.0	9.0	8.07745171	8.86352825
620.0	10.0	12.36818314	3.31291938
630.0	8.0	7.03244066	8.44481277
630.0	9.0	8.07244015	8.84481335
630.0	10.0	12.37300873	3.30643344
640.0	8.0	7.02035522	8.45395851
640.0	9.0	8.06091309	8.85374165
640.0	10.0	12.35221195	3.31574059
650.0	8.0	7.02716351	8.4492321
650.0	9.0	8.06737518	8.84957695
650.0	10.0	12.34956837	3.29436159
660.0	8.0	7.02597094	8.45336342
660.0	9.0	8.06602669	8.85245991
660.0	10.0	12.33628559	3.28973222
670.0	8.0	7.03033352	8.4527874
670.0	9.0	8.06978607	8.85454655
670.0	10.0	12.34822655	3.27181315
680.0	8.0	7.03009367	8.45466232
680.0	9.0	8.06926537	8.85668182
680.0	10.0	12.3508997	3.25888371
690.0	8.0	7.03237915	8.45442581
690.0	9.0	8.07286263	8.86948681
690.0	10.0	12.35852623	3.25551057
700.0	8.0	7.03306532	8.44855785
700.0	9.0	8.07711411	8.86517239
700.0	10.0	12.35707092	3.24671078
710.0	8.0	7.0372014	8.44205093
710.0	9.0	8.06880283	8.86777496
710.0	10.0	12.35932732	3.24523711
720.0	8.0	7.03288507	8.42965221
720.0	9.0	8.06308079	8.87273026
720.0	10.0	12.35326672	3.25411868
730.0	8.0	7.03369665	8.3989954
730.0	9.0	8.05722427	8.87547398
730.0	10.0	12.35218048	3.2549901
740.0	8.0	7.02756882	8.37609005
740.0	9.0	8.03878689	8.90354443
740.0	10.0	12.34092331	3.26992607
750.0	8.0	7.05562401	8.30199718
750.0	9.0	8.05877972	8.89130402
750.0	10.0	12.37874413	3.22670197
760.0	8.0	7.07502556	8.23049736
760.0	9.0	8.05267048	8.902421
760.0	10.0	12.38543987	3.18545938
770.0	8.0	7.07858181	8.19249535
770.0	9.0	8.04850292	8.91078854
770.0	10.0	12.38189888	3.15147448
780.0	8.0	7.08031416	8.15129089
780.0	9.0	8.05245686	8.90599155
780.0	10.0	12.38253117	3.11149216
790.0	8.0	7.08484745	8.13873768
790.0	9.0	8.0520792	8.92588234
790.0	10.0	12.38558865	3.09244347
800.0	11.0	7.0658555	8.45277596
800.0	12.0	8.10585499	8.85277653
800.0	13.0	12.51232624	3.2314117
810.0	11.0	7.05625582	8.47549629
810.0	12.0	8.09625626	8.87549686
810.0	13.0	12.49640846	3.27896857
820.0	11.0	7.05343533	8.45993996
820.0	12.0	8.09343529	8.85994053
820.0	13.0	12.49936867	3.27308345
830.0	11.0	7.03632402	8.47731876
830.0	12.0	8.07689857	8.87710285
830.0	13.0	12.48606491	3.29767418
840.0	11.0	7.04414701	8.46823597
840.0	12.0	8.08446312	8.86856747
840.0	13.0	12.49550056	3.27351809
850.0	11.0	7.04985189	8.46746922
850.0	12.0	8.09014797	8.86650658
850.0	13.0	12.49398804	3.25930238
860.0	11.0	7.05491495	8.46614075
860.0	12.0	8.09468937	8.86784267
860.0	13.0	12.50521088	3.2421875
870.0	11.0	7.05598974	8.46493816
870.0	12.0	8.09541225	8.86668587
870.0	13.0	12.50909328	3.22782636
880.0	11.0	7.05779171	8.46551609
880.0	12.0	8.09848213	8.88026047
880.0	13.0	12.51678658	3.22634029
890.0	11.0	7.05901527	8.46000195
890.0	12.0	8.10348415	8.87621498
890.0	13.0	12.51735306	3.21763611
900.0	11.0	7.0659976	8.45428848
900.0	12.0	8.09824562	8.88046932
900.0	13.0	12.51988983	3.21508336
910.0	11.0	7.06060076	8.44668865
910.0	12.0	8.08979416	8.88776302
910.0	13.0	12.50616169	3.22999144
920.0	11.0	7.05575562	8.41979694
920.0	12.0	8.08192253	8.88997459
920.0	13.0	12.49814034	3.2294867
930.0	11.0	7.0417161	8.41586113
930.0	12.0	8.05925751	8.91736603
930.0	13.0	12.46656036	3.26618409
940.0	11.0	7.07532692	8.3784647
940.0	12.0	8.08315659	8.91603184
940.0	13.0	12.51046371	3.2598877
950.0	11.0	7.08680773	8.35250473
950.0	12.0	8.08631325	8.94496155
950.0	13.0	12.52136612	3.26744962
960.0	11.0	7.09794235	8.34593582
960.0	12.0	8.08973026	8.95644188
960.0	13.0	12.53083038	3.25837064
970.0	11.0	7.09728289	8.34686184
970.0	12.0	8.09161854	8.97795105
970.0	13.0	12.52957821	3.26027656
980.0	11.0	7.11471891	8.3167429
980.0	12.0	8.09813881	8.97027779
980.0	13.0	12.54638004	3.2104013
990.0	11.0	7.11529255	8.31118584
990.0	12.0	8.10158443	8.97118664
990.0	13.0	12.54610729	3.18335915
1000.0	14.0	7.06643581	8.45763874
1000.0	15.0	8.10643578	8.85763931
1000.0	16.0	12.67515469	3.38930988
1010.0	14.0	7.06652832	8.46063042
1010.0	15.0	8.10652828	8.86063099
1010.0	16.0	12.68082523	3.38647437
1020.0	14.0	7.06231499	8.47265053
1020.0	15.0	8.10247326	8.87257957
1020.0	16.0	12.67830086	3.38798714
1030.0	14.0	7.07369804	8.46646404
1030.0	15.0	8.11369228	8.86707306
1030.0	16.0	12.69277859	3.36653113
1040.0	14.0	7.07071829	8.47401524
1040.0	15.0	8.11090946	8.87402725
1040.0	16.0	12.69120407	3.36398363
1050.0	14.0	7.07269335	8.47504044
1050.0	15.0	8.11264133	8.87735939
1050.0	16.0	12.69811916	3.35036063
1060.0	14.0	7.07293177	8.47675133
1060.0	15.0	8.11214066	8.87918091
1060.0	16.0	12.70607185	3.33807349
1070.0	14.0	7.07688093	8.47790241
1070.0	15.0	8.11774349	8.89414978
1070.0	16.0	12.71386909	3.33593869
1080.0	14.0	7.07708025	8.47250938
1080.0	15.0	8.12177467	8.88990879
1080.0	16.0	12.71599293	3.32784438
1090.0	14.0	7.08459282	8.46505737
1090.0	15.0	8.11734676	8.89285469
1090.0	16.0	12.71592045	3.32679224
1100.0	14.0	7.07900763	8.45682812
1100.0	15.0	8.10869217	8.89950657
1100.0	16.0	12.70272446	3.34027457
1110.0	14.0	7.07464027	8.42935467
1110.0	15.0	8.10093307	8.90099812
1110.0	16.0	12.69521141	3.33918571
1120.0	14.0	7.0618	8.42901993
1120.0	15.0	8.07942104	8.93103504
1120.0	16.0	12.66395855	3.37904882
1130.0	14.0	7.09071922	8.39322662
1130.0	15.0	8.10256481	8.92951107
1130.0	16.0	12.70256615	3.37370706
1140.0	14.0	7.09790945	8.37106419
1140.0	15.0	8.09924412	8.9610815
1140.0	16.0	12.70811939	3.38496423
1150.0	14.0	7.11062098	8.37265587
1150.0	15.0	8.10544682	8.978158
1150.0	16.0	12.72215652	3.38885808
1160.0	14.0	7.11356974	8.37815952
1160.0	15.0	8.11325455	8.99712181
1160.0	16.0	12.72407818	3.40691924
1170.0	14.0	7.11442041	8.38054276
1170.0	15.0	8.10879326	9.00913525
1170.0	16.0	12.72758579	3.39458156
1180.0	14.0	7.10470629	8.39631081
1180.0	15.0	8.10114765	9.01636124
1180.0	16.0	12.71739006	3.38732409
1190.0	14.0	7.10523939	8.42197132
1190.0	15.0	8.10259533	9.04234695
1190.0	16.0	12.72023964	3.39994049
1200.0	17.0	7.07574892	8.45164585
1200.0	18.0	8.11574936	8.85164642
1200.0	19.0	12.82798195	3.44614172
1210.0	17.0	7.08280849	8.45597363
1210.0	18.0	8.12299061	8.85596848
1210.0	19.0	12.83414745	3.40841126
1220.0	17.0	7.07826138	8.46328735
1220.0	18.0	8.11788082	8.86351109
1220.0	19.0	12.8360281	3.34465766
1230.0	17.0	7.06831312	8.48252296
1230.0	18.0	8.10773087	8.8812294
1230.0	19.0	12.83755589	3.30582905
1240.0	17.0	7.07058382	8.48577404
1240.0	18.0	8.10901928	8.88851166
1240.0	19.0	12.85988903	3.2528367
1250.0	17.0	7.07164812	8.49382496
1250.0	18.0	8.10897732	8.89769459
1250.0	19.0	12.86273479	3.2268064
1260.0	17.0	7.07693481	8.49320316
1260.0	18.0	8.11681652	8.90961075
1260.0	19.0	12.88089085	3.21197748
1270.0	17.0	7.07586432	8.48629761
1270.0	18.0	8.12055492	8.90781689
1270.0	19.0	12.88105392	3.19840479
1280.0	17.0	7.08783579	8.47594261
1280.0	18.0	8.11847591	8.90794849
1280.0	19.0	12.88829803	3.1880331
1290.0	17.0	7.07930374	8.46895981
1290.0	18.0	8.10729027	8.91597652
1290.0	19.0	12.86973095	3.20541787
1300.0	17.0	7.07630301	8.43948078
1300.0	18.0	8.10053635	8.91478252
1300.0	19.0	12.86394501	3.20283771
1310.0	17.0	7.06329727	8.43883801
1310.0	18.0	8.07982922	8.94498253
1310.0	19.0	12.83397579	3.24268413
1320.0	17.0	7.09028101	8.40388393
1320.0	18.0	8.10280228	8.94478226
1320.0	19.0	12.86817455	3.23704481
1330.0	17.0	7.10130692	8.38438511
1330.0	18.0	8.1043663	8.97591305
1330.0	19.0	12.87577343	3.24943757
1340.0	17.0	7.11484671	8.38635921
1340.0	18.0	8.1099596	8.99650192
1340.0	19.0	12.88874149	3.25763798
1350.0	17.0	7.11748934	8.39557838
1350.0	18.0	8.11956215	9.02493382
1350.0	19.0	12.88986397	3.28219008
1360.0	17.0	7.11922503	8.40431213
1360.0	18.0	8.11625099	9.03984642
1360.0	19.0	12.88137817	3.28382087
1370.0	17.0	7.12038565	8.42523956
1370.0	18.0	8.11489201	9.05228901
1370.0	19.0	12.88188553	3.2871747
1380.0	17.0	7.11149216	8.45488453
1380.0	18.0	8.10294819	9.07599258
1380.0	19.0	12.86879444	3.30721855
1390.0	17.0	7.11875629	8.48094845
1390.0	18.0	8.10907745	9.1013689
1390.0	19.0	12.87503624	3.32140779
1400.0	20.0	7.07196093	8.4659338
1400.0	21.0	8.11219311	8.86588383
1400.0	22.0	12.82008362	3.47435617
1410.0	20.0	7.07684612	8.46741772
1410.0	21.0	8.11646843	8.8676548
1410.0	22.0	12.81922054	3.423599
1420.0	20.0	7.07791376	8.48656082
1420.0	21.0	8.11736488	8.88512135
1420.0	22.0	12.82883263	3.39220262
1430.0	20.0	7.0781498	8.49374676
1430.0	21.0	8.11710262	8.89601898
1430.0	22.0	12.84611511	3.34820247
1440.0	20.0	7.08006287	8.50308228
1440.0	21.0	8.11814308	8.90676117
1440.0	22.0	12.85382462	3.31532979
1450.0	20.0	7.08338642	8.5034647
1450.0	21.0	8.12342453	8.91991234
1450.0	22.0	12.86723423	3.29940653
1460.0	20.0	7.08458567	8.49737644
1460.0	21.0	8.12948036	8.91819763
1460.0	22.0	12.86784744	3.28384614
1470.0	20.0	7.09588289	8.48828316
1470.0	21.0	8.12681007	8.92029381
1470.0	22.0	12.87531948	3.2735939
1480.0	20.0	7.08760262	8.48131752
1480.0	21.0	8.11584187	8.92813206
1480.0	22.0	12.85661316	3.29052329
1490.0	20.0	7.08414364	8.45198059
1490.0	21.0	8.108531	8.92696381
1490.0	22.0	12.85038185	3.28758907
1500.0	20.0	7.07153559	8.45163059
1500.0	21.0	8.08815956	8.95728493
1500.0	22.0	12.82034588	3.32738018
1510.0	20.0	7.09927177	8.41562939
1510.0	21.0	8.1116066	8.95620537
1510.0	22.0	12.85460758	3.32066798
1520.0	20.0	7.11122942	8.39482307
1520.0	21.0	8.11310482	8.98597622
1520.0	22.0	12.86148739	3.33159423
1530.0	20.0	7.12403631	8.39253902
1530.0	21.0	8.11894035	9.00296688
1530.0	22.0	12.872962	3.33634639
1540.0	20.0	7.12317133	8.39575195
1540.0	21.0	8.12648678	9.02610874
1540.0	22.0	12.87483215	3.3567338
1550.0	20.0	7.12664509	8.40209866
1550.0	21.0	8.12456131	9.0407238
1550.0	22.0	12.87313366	3.35279775
1560.0	20.0	7.12719297	8.4099884
1560.0	21.0	8.12514782	9.04384899
1560.0	22.0	12.872612	3.34148502
1570.0	20.0	7.11624479	8.4418745
1570.0	21.0	8.11239052	9.07087517
1570.0	22.0	12.85848618	3.36708117
1580.0	20.0	7.11758614	8.45010185
1580.0	21.0	8.11290359	9.07900143
1580.0	22.0	12.86604118	3.3573072
1590.0	20.0	7.12723684	8.47432137
1590.0	21.0	8.1233387	9.10079098
1590.0	22.0	12.87244987	3.37000537
1600.0	23.0	7.06531239	8.45863628
1600.0	24.0	8.10483932	8.8586235
1600.0	25.0	12.80710793	3.39681935
1610.0	23.0	7.06605387	8.46877289
1610.0	24.0	8.10612106	8.86745834
1610.0	25.0	12.81319618	3.39473653
1620.0	23.0	7.07977772	8.45978355
1620.0	24.0	8.11892509	8.86242676
1620.0	25.0	12.81493092	3.39284945
1630.0	23.0	7.06944275	8.46776962
1630.0	24.0	8.10753822	8.87137699
1630.0	25.0	12.81338406	3.39033365
1640.0	23.0	7.07955837	8.45188427
1640.0	24.0	8.11822891	8.86890602
1640.0	25.0	12.82455444	3.38871121
1650.0	23.0	7.07564688	8.44952106
1650.0	24.0	8.1185379	8.87043667
1650.0	25.0	12.82404423	3.38423467
1660.0	23.0	7.09123802	8.43881226
1660.0	24.0	8.12190437	8.87119007
1660.0	25.0	12.83160973	3.37944508
1670.0	23.0	7.08603048	8.42943096
1670.0	24.0	8.11327553	8.87701893
1670.0	25.0	12.81756973	3.39206457
1680.0	23.0	7.08133507	8.40302181
1680.0	24.0	8.10521412	8.87852383
1680.0	25.0	12.81073093	3.39059496
1690.0	23.0	7.06926584	8.40330601
1690.0	24.0	8.0855093	8.90961266
1690.0	25.0	12.78093624	3.43168736
1700.0	23.0	7.09700584	8.36772728
1700.0	24.0	8.10891819	8.9084549
1700.0	25.0	12.81528664	3.42537022
1710.0	23.0	7.10535192	8.34803391
1710.0	24.0	8.10827255	8.93751907
1710.0	25.0	12.82062435	3.43592024
1720.0	23.0	7.11666012	8.34983444
1720.0	24.0	8.11165905	8.9548893
1720.0	25.0	12.83227921	3.44407749
1730.0	23.0	7.11696768	8.35693741
1730.0	24.0	8.11977577	8.97844505
1730.0	25.0	12.83283806	3.46352959
1740.0	23.0	7.11754274	8.36710548
1740.0	24.0	8.11600304	8.99336147
1740.0	25.0	12.82726765	3.46481085
1750.0	23.0	7.11648512	8.38228607
1750.0	24.0	8.11541748	8.99976349
1750.0	25.0	12.829772	3.46120977
1760.0	23.0	7.09911823	8.4086256
1760.0	24.0	8.09927177	9.01677036
1760.0	25.0	12.81263447	3.48141932
1770.0	23.0	7.08569193	8.43682194
1770.0	24.0	8.09110069	9.03182125
1770.0	25.0	12.80385017	3.48562765
1780.0	23.0	7.0858078	8.46246624
1780.0	24.0	8.08744526	9.04229546
1780.0	25.0	12.80131817	3.49332094
1790.0	23.0	7.08730316	8.50819969
1790.0	24.0	8.09525394	9.07409573
1790.0	25.0	12.80628777	3.52507067
1800.0	26.0	7.07067919	8.45751095
1800.0	27.0	8.11037636	8.85956383
1800.0	28.0	12.80199718	3.18069625
1810.0	26.0	7.07432985	8.45694256
1810.0	27.0	8.1134882	8.86282825
1810.0	28.0	12.81227493	3.18267727
1820.0	26.0	7.07522249	8.45690632
1820.0	27.0	8.11300278	8.86153412
1820.0	28.0	12.81427193	3.18086314
1830.0	26.0	7.08370066	8.45162487
1830.0	27.0	8.12081146	8.87207031
1830.0	28.0	12.81797218	3.19176054
1840.0	26.0	7.08473825	8.43963623
1840.0	27.0	8.12701988	8.86043644
1840.0	28.0	12.82150269	3.18440723
1850.0	26.0	7.09113026	8.42581367
1850.0	27.0	8.12569523	8.85629082
1850.0	28.0	12.82619286	3.18097854
1860.0	26.0	7.09032154	8.42139721
1860.0	27.0	8.11985016	8.86599064
1860.0	28.0	12.81362915	3.19823289
1870.0	26.0	7.08806276	8.39301586
1870.0	27.0	8.11575794	8.8641758
1870.0	28.0	12.8074913	3.19603777
1880.0	26.0	7.07541323	8.39632416
1880.0	27.0	8.09518147	8.89598274
1880.0	28.0	12.77719498	3.23741102
1890.0	26.0	7.10322285	8.36342144
1890.0	27.0	8.11904812	8.89697647
1890.0	28.0	12.81171131	3.23157835
1900.0	26.0	7.11183405	8.34418869
1900.0	27.0	8.11828327	8.92773438
1900.0	28.0	12.81684017	3.24200988
1910.0	26.0	7.12248135	8.34486198
1910.0	27.0	8.12244892	8.94511604
1910.0	28.0	12.82582474	3.24932265
1920.0	26.0	7.12827921	8.35200787
1920.0	27.0	8.13046837	8.97168446
1920.0	28.0	12.82556915	3.26903963
1930.0	26.0	7.13762569	8.36013412
1930.0	27.0	8.12961578	8.9898262
1930.0	28.0	12.82138729	3.26781702
1940.0	26.0	7.13484192	8.37584496
1940.0	27.0	8.12992668	9.00131321
1940.0	28.0	12.81987476	3.26671743
1950.0	26.0	7.12283993	8.3905344
1950.0	27.0	8.1203413	9.02016068
1950.0	28.0	12.80292797	3.27426147
1960.0	26.0	7.13292742	8.37945938
1960.0	27.0	8.11789227	9.0230875
1960.0	28.0	12.79455948	3.25785613
1970.0	26.0	7.13261461	8.38392925
1970.0	27.0	8.11520672	9.02966213
1970.0	28.0	12.7906599	3.25958109
1980.0	26.0	7.12337446	8.3895359
1980.0	27.0	8.10991955	9.03752041
1980.0	28.0	12.7812748	3.26581669
1990.0	26.0	7.13906622	8.40607357
1990.0	27.0	8.12359524	9.05708599
1990.0	28.0	12.79380417	3.28507805
2000.0	29.0	7.07449579	8.45025253
2000.0	30.0	8.11691952	8.8534317
2000.0	31.0	12.80733585	3.09324026
2010.0	29.0	7.08452559	8.44577599
2010.0	30.0	8.12783623	8.84833813
2010.0	31.0	12.81976891	3.09236741
2020.0	29.0	7.07863617	8.4410696
2020.0	30.0	8.12468433	8.86577702
2020.0	31.0	12.82090378	3.10954928
2030.0	29.0	7.07572126	8.42249393
2030.0	30.0	8.12784481	8.83939457
2030.0	31.0	12.81648254	3.08951354
2040.0	29.0	7.08011484	8.41302013
2040.0	30.0	8.11911583	8.83206272
2040.0	31.0	12.81642437	3.08403707
2050.0	29.0	7.07790375	8.4051733
2050.0	30.0	8.11425972	8.843503
2050.0	31.0	12.80696201	3.10804367
2060.0	29.0	7.06923485	8.37645245
2060.0	30.0	8.10070038	8.84837246
2060.0	31.0	12.7964592	3.11330867
2070.0	29.0	7.05765343	8.37325478
2070.0	30.0	8.08209515	8.87644768
2070.0	31.0	12.76752281	3.15535212
2080.0	29.0	7.08298206	8.33731079
2080.0	30.0	8.10156918	8.87886429
2080.0	31.0	12.80000114	3.15095949
2090.0	29.0	7.09009457	8.31764412
2090.0	30.0	8.09680462	8.91457939
2090.0	31.0	12.8035965	3.16519594
2100.0	29.0	7.10123682	8.31795692
2100.0	30.0	8.1032114	8.93146229
2100.0	31.0	12.81467152	3.17368674
2110.0	29.0	7.10809803	8.32452202
2110.0	30.0	8.11219025	8.95706367
2110.0	31.0	12.81486607	3.19305968
2120.0	29.0	7.12135363	8.3336544
2120.0	30.0	8.11302567	8.97829151
2120.0	31.0	12.81025028	3.19196224
2130.0	29.0	7.12318087	8.35243702
2130.0	30.0	8.11859703	8.98950481
2130.0	31.0	12.81201077	3.18988419
2140.0	29.0	7.11266899	8.36484146
2140.0	30.0	8.11263943	9.01123619
2140.0	31.0	12.79620361	3.20139074
2150.0	29.0	7.12723732	8.33735085
2150.0	30.0	8.12056923	9.00189686
2150.0	31.0	12.79737186	3.17733717
2160.0	29.0	7.13469267	8.32531834
2160.0	30.0	8.12464714	8.99639225
2160.0	31.0	12.79717159	3.17113614
2170.0	29.0	7.12562656	8.32960796
2170.0	30.0	8.11923695	8.99901962
2170.0	31.0	12.78938293	3.17698383
2180.0	29.0	7.12725401	8.33773327
2180.0	30.0	8.1179409	9.0017786
2180.0	31.0	12.78739166	3.18064618
2190.0	29.0	7.12794256	8.38260555
2190.0	30.0	8.12281609	9.02925491
2190.0	31.0	12.7896862	3.21079636
2200.0	32.0	7.06897354	8.45166969
2200.0	33.0	8.11283302	8.85189533
2200.0	34.0	12.80623341	3.09572005
2210.0	32.0	7.07216311	8.44565868
2210.0	33.0	8.11742496	8.8721323
2210.0	34.0	12.81606102	3.11564231
2220.0	32.0	7.06846046	8.42589855
2220.0	33.0	8.11843586	8.84768581
2220.0	34.0	12.81165028	3.09541774
2230.0	32.0	7.07014894	8.41670799
2230.0	33.0	8.10906219	8.8453455
2230.0	34.0	12.80820274	3.09343219
2240.0	32.0	7.06706667	8.40936852
2240.0	33.0	8.10282707	8.85703373
2240.0	34.0	12.79886436	3.11647153
2250.0	32.0	7.06140041	8.37944603
2250.0	33.0	8.09161949	8.86148357
2250.0	34.0	12.78948498	3.12035608
2260.0	32.0	7.05011272	8.37781429
2260.0	33.0	8.07311821	8.89049339
2260.0	34.0	12.76076221	3.16264129
2270.0	32.0	7.0757699	8.34274483
2270.0	33.0	8.09278202	8.89367962
2270.0	34.0	12.79332447	3.1584599
2280.0	32.0	7.08288193	8.32307816
2280.0	33.0	8.08801651	8.92939472
2280.0	34.0	12.79691982	3.17269611
2290.0	32.0	7.09404659	8.32333565
2290.0	33.0	8.09425545	8.94638729
2290.0	34.0	12.80800724	3.18113899
2300.0	32.0	7.10033607	8.33003998
2300.0	33.0	8.10234165	8.97231197
2300.0	34.0	12.80800819	3.20068169
2310.0	32.0	7.11383724	8.33994675
2310.0	33.0	8.10301876	8.99319077
2310.0	34.0	12.80394077	3.19945097
2320.0	32.0	7.1140213	8.35882473
2320.0	33.0	8.10779667	9.00573826
2320.0	34.0	12.80273533	3.19554853
2330.0	32.0	7.11330557	8.36550808
2330.0	33.0	8.11250114	9.02486897
2330.0	34.0	12.79707623	3.20164657
2340.0	32.0	7.13491917	8.34406376
2340.0	33.0	8.12764168	9.019804
2340.0	34.0	12.80923653	3.18218756
2350.0	32.0	7.16964197	8.29687405
2350.0	33.0	8.15008545	8.98042297
2350.0	34.0	12.82759571	3.14148879
2360.0	32.0	7.17365551	8.28112221
2360.0	33.0	8.15102482	8.96573544
2360.0	34.0	12.8289957	3.13051844
2370.0	32.0	7.2228961	8.2135601
2370.0	33.0	8.19225979	8.90189934
2370.0	34.0	12.87479591	3.05746031
2380.0	32.0	7.19635057	8.19989586
2380.0	33.0	8.17345047	8.88236809
2380.0	34.0	12.85307121	3.03576112
2390.0	32.0	7.22070265	8.17678356
2390.0	33.0	8.19508362	8.864851
